,keyword,0
6241,기다렸습니다느므느므느므느므느므좋,1
6242,좋습니다이지혜,1
6243,리뷰쓰기,1
6244,당황,1
6245,화이팅입니다기대해봅니,1
6246,듣겠슴니다좋아요재미있게,1
6247,너무좋다,1
6248,:)좋아요잘들었습니다기대됩니다잘,1
6249,멋지,1
6250,안좋은,1
6251,있내요어렸,1
6252,ㅋㅋ자,1
6253,Nice~~잘들었습니다기대됩니다잘들었습니다좋음아이에,1
6254,나세요좋아요꽤,1
6255,재밌어믿고듣,1
6256,같아요잘듣고있어요,1
6257,‘딜리트,1
6258,접근이네요좋은내용,1
6259,좋아요기대됩니다기대됩니,1
6260,박물관,1
6261,잘듣겠습니다감사히,1
6262,입니다기대됩니다감동,1
6263,빠져듭니다오져따리오져따안정감있,1
6264,이유허지웅,1
6265,경쾌한소재일수,1
6266,"ㅋㅋ색다르네요~~♡목소리좋고,내용좋고,최고네요nan호우유익한",1
6267,^^좋아요재밌습니다재밌어요귀,1
6268,이런신박한방송,1
6269,감상한,1
6270,감사합니다목소리달딜합니당목소리,1
6271,느낌일듯화이팅작가,1
6272,들었어요아무생각없,1
6273,좋네요멋있습니,1
6274,"재밌네요,",1
6275,좋아요최고에요잘,1
6276,유행,1
6277,무엇무서워요,1
6278,목소리좋아요좋아요,1
6279,들었습니다여행,1
6280,보이스좋아요심장,1
6281,팟빵으로만나게되어너무감사합니,1
6282,충분,1
6283,내서재,1
6284,가까이,1
6285,가난,1
6286,교포분,1
6287,백민석,1
6288,괜찮아요재미있,1
6289,멋지네요누워,1
6290,들어볼께요~흥미롭네요^^소울목소리,1
6291,들어옵니다굿오스카,1
6292,입니다~~♡^^♡감사합니,1
6293,후감상,1
6294,갑니닿ㅎㅎㅎㅎGood너무,1
6295,요약본,1
6296,감사합니다좋아요좋습니다감사합니다한편,1
6297,최고인데요명작,1
6298,읽어야겠어요읽을때마다,1
6299,어떻하,1
6300,들을만해요괜히들었어,1
6301,바람입니다한국문학,1
6302,결혼스토리,1
6303,안정되네요박솔뫼작가,1
6304,ㅎㅎ추천해요,1
6305,굿너무,1
6306,메리크리스마스입니다잘듣겠습니다좋네요문성근님,1
6307,대사톤,1
6308,바래요목소리,1
6309,좋습니당넘,1
6310,"오켕ㄱ좋은컨텐츠에요오케이공감해요,",1
6311,건강해지겠습니다잘들었습니다자류들었습니다좋습니다아주조아여잘,1
6312,기분임흥미있,1
6313,편안하네요참,1
6314,어느날,1
6315,여행을못가다보,1
6316,리얼함,1
6317,좋은거같아요^^읽,1
6318,nan2장,1
6319,들었습니다초등생,1
6320,언능,1
6321,들었습니다이용권,1
6322,않는다좋습니다Good가을,1
6323,잘봤습니다시간,1
6324,사야,1
6325,뭡니까,1
6326,갑니다ㆍ기대됩니다^^좋네요~잘,1
6327,결제하셔야,1
6328,한번들어보,1
6329,좋습니다대배우,1
6330,앞날,1
6331,직장,1
6332,살아나는거,1
6333,무섭더만고속도로,1
6334,ㅎㅎ좋아요좋,1
6335,좋아요앞으로도,1
6336,깹니다너무,1
6337,맡,1
6338,호사스럽습니다좋습니다좋운,1
6339,듣고싶은말은,1
6340,안펴서,1
6341,사랑해❤️❤️예쁜소설,1
6342,마차타고,1
6343,경쾌한,1
6344,감사합니다감사합니다,1
6345,낭독실력,1
6346,들으려구요,1
6347,멋있어요쫌,1
6348,책사서앍어야지요Good좋네요목소리,1
6349,빠져드네요오랜만에아는책얘기들으니감회가새롭네요,1
6350,가면,1
6351,신기한,1
6352,너무참신하,1
6353,좋아하네요^^,1
6354,좋아요~♡문학,1
6355,흥미진진하네요황석영작가님,1
6356,감사합니다기대되,1
6357,ㅎ최고입니,1
6358,들었습니다음,1
6359,친한친구,1
6360,반영,1
6361,집중되네요기대되욯목소리,1
6362,로마,1
6363,대박날듯해요재미있리ㅣ요,1
6364,남동생,1
6365,좋아요좋아요응원,1
6366,fair응원합니,1
6367,봉태규님진짜,1
6368,감쏴합니,1
6369,마음때문,1
6370,기대됩니다듣,1
6371,컨텐츠어른,1
6372,따뜻해,1
6373,좋음기대됩니다글쎄요,1
6374,성운오빠,1
6375,책입니다굿굿,1
6376,내용전달,1
6377,구글링,1
6378,기대됩니다문소리배우,1
6379,같아요좋은,1
6380,연극배우답,1
6381,같습니다원래,1
6382,좋네요잘들었습니다잘,1
6383,기대할게요^^,1
6384,기대됩니다감사합니다감사합니다잘듣겠습니다잘듣겠습니다들어봐요,1
6385,싶네요썩,1
6386,아깝다좋아요,1
6387,잘듣겠습니다잘듣겠습니다꺅좋은방송해주셔서감사합니다듣기,1
6388,실감납니다목소리,1
6389,좋은시,1
6390,대해,1
6391,생각하게되네요재밌겠네요재밌어요잘들을게요예전,1
6392,화좀,1
6393,한달,1
6394,좋네요^^넘,1
6395,최고♡우리동현이목소리넘좋아용본방,1
6396,좋아요좋아요~목소리,1
6397,좋습니다읽는것,1
6398,ㅎ목소리,1
6399,베스트셀러작가,1
6400,까칠한,1
6401,명작입니다생활,1
6402,들었습니다감사합니다잘듣고갑니당잘,1
6403,전달되더라구요잘,1
6404,슬퍼지네용ㅠㅠ추억,1
6405,색다르네요유익하,1
6406,갑니다감사합니다잘들어볼게요~~~감사합니다잘들었습니다좋,1
6407,굿이예요좋아요^^조근조근,1
6408,글빨,1
6409,맑네요잘들었습니,1
6410,들었습니다좋으네요아들아,1
6411,있었습니다잘,1
6412,단문장,1
6413,맞네요차분하,1
6414,좋아요밤,1
6415,재밌네요재밌게,1
6416,내용이네요감사합니다포인트,1
6417,^^예지원씨,1
6418,좋은오디오북입니,1
6419,힐링되네요오디오북,1
6420,민식행님,1
6421,좋아해요좋아요엄청기대되요목소리,1
6422,시달리는거,1
6423,매력적이네요차분하,1
6424,좋네요좋아요읽었던,1
6425,들었어용편안하,1
6426,화이팅~의미있,1
6427,케미,1
6428,정말잘만들었네요지금,1
6429,열하일기강,1
6430,들었습니다~^^잘들었습니다인상깊었습니다,1
6431,쓰레기,1
6432,주는거같네요좋아요오디오북,1
6433,실패,1
6434,"있네요좋은내용,유익한",1
6435,그냥간만,1
6436,들엇어요~괜찮네요,1
6437,단순함,1
6438,이야기부럽네요,1
6439,있었네요우리,1
6440,가장큰,1
6441,크라,1
6442,이런것,1
6443,좋아합니다감동입니,1
6444,감동적입니다소리,1
6445,새벽시간,1
6446,추천합니다^^평소,1
6447,좋내요처세술이란,1
6448,짱~,1
6449,힙합이네잘들었습니닿ㅎ화이팅좋네요,1
6450,좋겠습니다너무,1
6451,정감있네요목소리,1
6452,강의듣고,1
6453,갑니다좋습니다좋아요잘들었습니다재생이안되는데요잘,1
6454,뒤로가,1
6455,이야기책,1
6456,조합배우님,1
6457,외갓집,1
6458,들었습니다~너무감동적이네요잘들었어요:)gd참잘들었습니다영화,1
6459,최곱니다아직안들어봄글로,1
6460,다가오네요^^굿,1
6461,유료결제,1
6462,좋아요감사합니다도시인님,1
6463,자주쓰,1
6464,같어요기대되네요——기대합니다너무기대되요,1
6465,블랙,1
6466,왓섭공포라디오랑,1
6467,허스키,1
6468,재밌게들었어요잘들어볼께요잘들었습니다즐겨보,1
6469,굿굿베리굿~듣기편해요좋아요자기전,1
6470,실제경험담이라그런지,1
6471,좋네용딕션,1
6472,화이팅목소리,1
6473,관계맺어봐야학ㅆ네요좋습니다잘들었읍니다좋아요알아두,1
6474,들을게요~~^^좋아요~~책,1
6475,다리,1
6476,기대가됩니다목소리,1
6477,대만족좋은내용,1
6478,좋네요좋아용,1
6479,아주편하,1
6480,좋았네요좋습니다~~~~~좋아요,1
6481,하트,1
6482,행복하세요행복,1
6483,좋아요좋아요굿굿좋네요기대되네요,1
6484,감사합니다잘듣고갑니다~목소리,1
6485,기대할게요^^진짜,1
6486,코제트,1
6487,화이팅입니다응원하겠습니다좋아요목소리,1
6488,좋아요장발장,1
6489,흥미롭네욯ㅎ,1
6490,귤까먹으,1
6491,책부터구입하였습니다ㆍ그시절,1
6492,아픈분들,1
6493,배다해님,1
6494,들으니참,1
6495,있네요등장,1
6496,수나아,1
6497,소설15소년,1
6498,활력소,1
6499,좋으세요굿좋습니다좋아요~좋아요잠잘때,1
6500,잘들을께요잘,1
6501,자식간,1
6502,기대됩니다기대가됩니,1
6503,좋습니다기대되네요좋아하,1
6504,판타지아김새벽씨,1
6505,들을께여응원한다봉태규님,1
6506,실제로ㅠㅠ팟빵,1
6507,듯흥미롭네요,1
6508,구독했어요잘들얼어요,1
6509,듣겠습니다재미있어요~힘들지만,1
6510,좋은내용입니다15소년,1
6511,읺,1
6512,너무좋네요~인간,1
6513,떠오르네욯ㅎ댓글,1
6514,재밌음좋,1
6515,참여합니다최민식,1
6516,이공계인,1
6517,전달되는듯좋아요,1
6518,들어오네요행복항,1
6519,주요한디,1
6520,넓어졌어요잘들었습니다좋아요,1
6521,추천합니다새로운,1
6522,간만,1
6523,초록색지붕집,1
6524,후배지망작가들,1
6525,따봉머리,1
6526,컨텐츠네요좋습니닦많은도움,1
6527,싶어요빨간,1
6528,구미호,1
6529,화이팅한예리씨,1
6530,응원합니다재밌게,1
6531,좋습니다듣기좋네요잘하네,1
6532,짱인듯읽,1
6533,~좋습니,1
6534,힘든건,1
6535,들었습니다잘들었습니다요즘,1
6536,콘텐츠가,1
6537,잘들었습니다좋네요^^*농담,1
6538,고민중감정이입,1
6539,관심사이,1
6540,방학때,1
6541,간과,1
6542,뚜뚜뚜좋습니다잘,1
6543,고민중좋,1
6544,기대안했는데,1
6545,작품이에요^^목소리,1
6546,처ㅣ고에요,1
6547,굿차분한,1
6548,좋았습니다감사합니다^^좋,1
6549,동반,1
6550,잘들었습니다목소리좋아요잘들었습니다감사히,1
6551,ㅡ.,1
6552,거슬러올라간다,1
6553,솔솔하네요책을사,1
6554,듣겠습니다좋아요잘들을게요잘들을께요,1
6555,며칠전,1
6556,기부프로젝트,1
6557,너무좋습니다차분한목소리,1
6558,탐험,1
6559,전체적,1
6560,뵙네요,1
6561,듣기좋습다잼나네욬,1
6562,들어보겠습니다딜리트,1
6563,잘어울리세요작가님,1
6564,ㅠㅠ무료,1
6565,재밌어요:)빨강머리앤,1
6566,있습니다오발탄,1
6567,정주행,1
6568,곳이긴하,1
6569,짱우리나라,1
6570,타임테이블,1
6571,잘들을게요화이팅입니다잘,1
6572,실력덕분,1
6573,조잘조잘댔다,1
6574,좋아요잘들었습니다좋아요기대고맙습니다고맙습니,1
6575,뵙다,1
6576,가즈아~~~기대됩니다책읽어주는,1
6577,가입,1
6578,좋아요~좋네요,1
6579,ㅎㅎ헐,1
6580,좋네요굿최고입니,1
6581,요소,1
6582,좋습니다들어보,1
6583,그랬을테,1
6584,ㅎ재밌네요,1
6585,됩니다^^영화,1
6586,연극배우님,1
6587,선,1
6588,강의에요좋,1
6589,되었네요생각해보게하,1
6590,좋아요잘들었어요^^청량한,1
6591,들을께요good잘듣겠습니다교과서,1
6592,짱명작,1
6593,ㅎㅎ가족사랑,1
6594,좋아합니다목소리,1
6595,좋습니다^^선,1
6596,아쉽네여,1
6597,내용입니다날,1
6598,들었어요이해,1
6599,울지마라,1
6600,좋아요사회적,1
6601,훔치지마요굿감사합니,1
6602,최고에요책,1
6603,재밌겠네요~^^정말,1
6604,들었습니다위로가많이됐어요좋아요눈물이ㅜㅡㄴ좋,1
6605,오디오북으로제,1
6606,리스트업,1
6607,듣는^^몰입,1
6608,좋아요반지,1
6609,미술,1
6610,아이와이,1
6611,"""쩐""",1
6612,가고싶오지네요~좋아요흥미,1
6613,해저,1
6614,듣겠습니다망했는데,1
6615,있어요너무,1
6616,성우님이셨군요~더,1
6617,오디오북이네요~~~좋습니다좋아요좋아요유병재,1
6618,^^재밌네요,1
6619,들으려구,1
6620,들엇습니다전문,1
6621,좋네욧최고최고팟빵,1
6622,빵산에서,1
6623,듣는책재미있,1
6624,짱이요가슴깊,1
6625,다큐멘터리,1
6626,좋은글감사합니다대으박,1
6627,멋져요좋아요좋아요생각하게되,1
6628,나역시,1
6629,잘들었습니다대충,1
6630,팬입니다좋아요좋네요좋습니다목소리,1
6631,않을까좋아하,1
6632,좋네요감사합니다너무,1
6633,땡기네요,1
6634,평점테러,1
6635,이벤트덕분,1
6636,할,1
6637,~기대됩니다편안하니,1
6638,잘들을께요고마운,1
6639,2018년,1
6640,좋은내용입니,1
6641,톤♡딱입니다,1
6642,기본,1
6643,응원합니다♥♥♥좋아요잘들었습니다아주조아요좋아요감사합니다감사해요잘듣고갑니,1
6644,하는구나저자분들,1
6645,좋나요재밌,1
6646,감사해요잔잔하,1
6647,위대함,1
6648,좋인요,1
6649,아픈신분,1
6650,귀여움,1
6651,듣기좋을것같아요잼나요개잼앤,1
6652,기행문재밌어요~,1
6653,있습니다좋아요공지영,1
6654,들었습니다어릴적,1
6655,컨텐츠같아요~^^오디오북,1
6656,들었어요~^^잘들었습니다좋았습니다열심히,1
6657,봐야겠다잘들었습니다잘들었어요재밌넹ᆢㄷ좋아요좋아요,1
6658,좋네요^^전편,1
6659,듣겠습니다~♡개굿ㅅㅅㅅㅅㅅ좋아요Gooooo,1
6660,없으니까한해,1
6661,ㅎㅎ좋아요좋습니다~~좋아요♥좋아요,1
6662,기대합니다유후,1
6663,기대됨민식이형,1
6664,참회,1
6665,보물포근한,1
6666,최고배우,1
6667,쓸쓸,1
6668,되네요굿잘듣겠습니다재미있네요최고,1
6669,드는밤이네요좋은내용,1
6670,풍요,1
6671,성우님과ㅜ어울어져서,1
6672,좋습니다색다른,1
6673,좋습니딘잘,1
6674,순간이었습니다잘,1
6675,~굿잘,1
6676,감사합니다좋아하,1
6677,무심코들었는데,1
6678,조장,1
6679,쏙옥속,1
6680,감사합니다정신과전문의,1
6681,너무좋아요~~~계속해,1
6682,다른일하,1
6683,길냥,1
6684,ㅋㅋㅋ밤,1
6685,않네요잘,1
6686,굳굳,1
6687,감사해요감사합니다너무,1
6688,임팩트,1
6689,오랜만이네요옛,1
6690,들었습니다그림부터,1
6691,클라스ㅠㅠ잠자,1
6692,황정,1
6693,자동차,1
6694,무서워효~~~ㅜ혼자,1
6695,억시,1
6696,조아요추억,1
6697,잘들었습니다굿,1
6698,소확행,1
6699,편해요결재해서,1
6700,느껴집니다죽음,1
6701,ㅎ재밌어요좋아요목소리,1
6702,내용이네요너무좋아요~~~행복한가족이네요^^잘듣고,1
6703,촉촉해지네요내,1
6704,훨씬더,1
6705,않으시네요두분,1
6706,좋네목소리,1
6707,만세오디오북이란걸시도해보,1
6708,대접,1
6709,이렇게듣게되다니걸죽한,1
6710,됩니다들어볼게요~~♡기대되네요좋아요잘,1
6711,좋내요아주,1
6712,히링,1
6713,영업력,1
6714,원문,1
6715,내용이내요,1
6716,가지겠습니다진실됨,1
6717,감사합니다자기전,1
6718,좋아요^^익숙한,1
6719,어울리십니다문성근,1
6720,책넘기,1
6721,정말좋은거,1
6722,좋으세요~,1
6723,심리학,1
6724,결정적,1
6725,빠져ㅠ듭니다팟빵,1
6726,사회곳곳,1
6727,요팟시때,1
6728,듣기좋은듯너무너무좋아요,1
6729,갑니다넘,1
6730,*^^*좋음좋아요잘들었습니다좋은내용이군요잘들었네요좋,1
6731,기대이상(매우만족)얼마,1
6732,참좋네요작가님,1
6733,목소리는좋네요기대됩니다좋습니다그저,1
6734,좋아요^^좋,1
6735,경륜,1
6736,대안학교,1
6737,좋아요^^아주좋아요좋아요재밌어요,1
6738,좋아요재미있네요재밌어요,1
6739,1980년,1
6740,재미있네요피아노소리,1
6741,합니다좋아요운전하,1
6742,최고네요^^기대합니,1
6743,굿굿굿굿~~좋아욥잘,1
6744,응원합니다어릴적,1
6745,재밌었어,1
6746,같네요드라마작법,1
6747,가네요좀머씨,1
6748,할땐,1
6749,기대합니다최민식님,1
6750,정서,1
6751,후덜덜,1
6752,가수분,1
6753,괨찮음so,1
6754,성우분님들,1
6755,지네욯ㅎ엄마,1
6756,낭독인가용,1
6757,ㆍ감사합니,1
6758,느껴지네요재밌ㅇ어요목소리,1
6759,되네요내소사,1
6760,감사합니다좋아요잘,1
6761,싶네요마흔넘어서,1
6762,패스,1
6763,듣지요최민식님,1
6764,씨파,1
6765,기대됩니다아주,1
6766,색다르네요책,1
6767,최민익역시,1
6768,ㅎ담배오디오북,1
6769,굿굿좋아요살아가는데,1
6770,좀부자연스러운것,1
6771,들었습니다좋습니다참,1
6772,응원하겠습니다잘듣겠습니다줗습니다목소리가마음에들고,1
6773,들어봐야겠네요기대,1
6774,침략자,1
6775,좋아요걸리버다시들으니정말재밌네욯바닷물소리,1
6776,흥미롭네요너무,1
6777,재밌네요유용합니,1
6778,하구요,1
6779,좋습니다훌륭해요목소리,1
6780,좋아요좋아요^^파이팅입니다좋으네요~~^^좋아여좋아요,1
6781,들었습니다삶,1
6782,싼거,1
6783,같아요오랜만에문학작품을제대로느낀것같아요시끄럽지않아좋아요차분하,1
6784,^^잘들었습니다^^좋습니,1
6785,그쉽지,1
6786,좋네요잘듣겠습니다잘들어볼게용멋지네요멋져요,1
6787,들리넹ᆢㄷ좋아요목소리,1
6788,들었습니다조아여아주여Good기대합니다감사합니다파이팅입니다재밌겠어여나조차,1
6789,구매할께요역시,1
6790,마음치유,1
6791,좋으시네요녹두꽃,1
6792,>_<생생한,1
6793,재밌네요말이필요없음,1
6794,좋음까칠한아,1
6795,돋보이시네여목소리,1
6796,남학생들,1
6797,매력적이세료최고,1
6798,개꿀,1
6799,딸을키우는아빠,1
6800,풍성해졌네요좋,1
6801,추억돋내요목소리,1
6802,변치않으시,1
6803,최고입니닿좋아요마음,1
6804,잘들었습니다잘들었습니다학교다닐때,1
6805,응원합니다♥♥♥좋,1
6806,환자,1
6807,시원하게~너무,1
6808,전과,1
6809,어딜,1
6810,재미있어쇼리뷰어,1
6811,들었습니다감동적입니다,1
6812,좋어요좋아요,1
6813,주세요^^좋아요행복합니,1
6814,들었어요굿그러네요맞아요,1
6815,좋네욯좋아요윤덕원,1
6816,좋습니다야간근무,1
6817,갑니다어른,1
6818,훌륭합니다good좋아여최고에요학창시절,1
6819,되네인문학,1
6820,^^재밌어요,1
6821,♡오매불망,1
6822,감사합니다오오,1
6823,들었습니다재미있나보다잘듣고가네요아름다운,1
6824,고즈넉,1
6825,이미왔나,1
6826,유명해서,1
6827,이미지하,1
6828,이야기라니~어릴때,1
6829,부족해,1
6830,좋네요잘듣고있어요,1
6831,좋아요잘듣고,1
6832,새롭네요기대할게요~목소리,1
6833,듣겠습니다기대되요기대됩니다빨간머리앤~*,1
6834,좋아하네요^^앤목소리,1
6835,입니다감사합니,1
6836,듣는책이기때문,1
6837,기대합니닿성우버전,1
6838,이야기따뜻한,1
6839,여윽시,1
6840,놀랐습니다나머지,1
6841,순,1
6842,쏙~,1
6843,싶은책,1
6844,다읽었던,1
6845,듣기편해,1
6846,들었습니다~~~잘들었읍니다좋아요좋네요^^이승열ㅠㅠ좋아요책,1
6847,감사합니다흥미돋사회,1
6848,비디오,1
6849,상상됩니다한예리,1
6850,암생각,1
6851,재미있네요참,1
6852,30분,1
6853,ㅎㅎ사기예전,1
6854,필체,1
6855,듣겠습니다목소리가,1
6856,여행기네요재밌습니다,1
6857,대세,1
6858,카리스마따봉친근한,1
6859,잔잔한목소리,1
6860,유인촌,1
6861,~잘들었습니다과연,1
6862,기대가됩니다놀래서기절해서요,1
6863,잘들었습니다좋으네요잘,1
6864,앞쪽,1
6865,들었어요안희연,1
6866,♥좋아요좋습니다구독,1
6867,^^이런거,1
6868,웃음소리,1
6869,좋네요따뜻한,1
6870,앱,1
6871,또또,1
6872,안돼,1
6873,리딩하,1
6874,컨텐츠네요^^편안히,1
6875,좋으시다재미있네요좋습니다아이들에,1
6876,댓글달면,1
6877,좋네요재밌어용재미있습니,1
6878,특징,1
6879,기대되네요재밌어요정말좋아요두근두근좋,1
6880,듣을게요잘듣고,1
6881,간결한,1
6882,굿좋아요goodGood오,1
6883,문화류씨랑,1
6884,가요잘듣고,1
6885,좋은문학,1
6886,낭독담당,1
6887,감성돋,1
6888,멋집니다문성근님,1
6889,콘텐츠에요~^^좋아요세계문학전집,1
6890,팟빵엔,1
6891,좋아요조아요좋네요^^이래서,1
6892,다행이네요감사합니다감사합니다왜,1
6893,좋을듯강,1
6894,좋으시네요좋아요조아요GOOD어렸을때,1
6895,잼있어요출근길,1
6896,좋아요들을만하네요넘,1
6897,과연잘들었습니다이작가,1
6898,듣게되네요잘,1
6899,이야기들기대되,1
6900,들었습니다잘듣고갑니다와80년,1
6901,좋네요배우마다,1
6902,목소리가참조으네요좋,1
6903,내용입니다오,1
6904,사유굿굳,1
6905,사서삼경,1
6906,윤덕원감사합니다~좋아요좋아요,1
6907,기대되네요좋,1
6908,듣겠습니다재밌고,1
6909,집중도잘,1
6910,들었어요~잘듣겠습니더~~^^색다른,1
6911,아쉬운지요,1
6912,문성근배우,1
6913,기대되네요기대되네요,1
6914,명작ᆢ명작,1
6915,좋아요잘듵었어요굳굳굳좋네요잘들었습니다잘,1
6916,잘들었어욤좋아요,1
6917,에피소드대박오싹,1
6918,여배우님,1
6919,듣기너무,1
6920,좋습니다^^듣기,1
6921,성우님목소리,1
6922,같네요조아요조아요~소리,1
6923,있네요김영미,1
6924,같아요평소,1
6925,괜찮네요~nan멋져요~~,1
6926,회차,1
6927,좋아요^^굿굿어마어마,1
6928,듣다보몀,1
6929,도난,1
6930,어떠하더이까,1
6931,듣고팠는데,1
6932,있네요^^♡♡♡너무,1
6933,됩니다이거,1
6934,상상이,1
6935,만난듯좋아요,1
6936,규선기대됩니,1
6937,증폭,1
6938,책도구매해야겠어요재미있습니다잘듣겠읍니다내용,1
6939,감사합니다굿,1
6940,장난아닙니,1
6941,텍스트보,1
6942,중학생들,1
6943,코미디좋,1
6944,ㅎㅎ‘시’로써,1
6945,먹먹합니,1
6946,어디론,1
6947,생각했습니다재밌습니다잘,1
6948,들어봅니다기대됩니다요즘,1
6949,읽히길,1
6950,^^선평점,1
6951,무궁한,1
6952,재밋어요밤,1
6953,버젼,1
6954,좋네요기대됩니다기대되,1
6955,찰떡입니,1
6956,기대합니다❤❤,1
6957,들을께요기대됩니다너무,1
6958,연휴때잘듣었음재미있어요좋아요느낌,1
6959,있습니다들어볼까용우,1
6960,읽었던거,1
6961,되네요기대합니다~흥미로운,1
6962,내용이네요굿감사합니다최고예요대박,1
6963,같아요좋네요,1
6964,갑니다감사합니다잘,1
6965,챕터가나눠져잇어,1
6966,~어려운,1
6967,감사합니다무료듣기,1
6968,생동감도,1
6969,함께듣습니다^^재미있네요~애들에,1
6970,추억속으로아,1
6971,날정,1
6972,중단좋아요우,1
6973,쏠쏠,1
6974,들었어요하성운,1
6975,청소년들,1
6976,비전,1
6977,다시보고싶진않다,1
6978,최고입니다^^멋지세요생각할,1
6979,들어야징,1
6980,좋아요~따뜻합니다긍정적,1
6981,useful대단합니,1
6982,음성이네요들어보,1
6983,좋아요좋아요잘들었습니다잘,1
6984,들었어요좋아요좋아요좋습니,1
6985,외로우니깐,1
6986,떠올라요두편,1
6987,싶네요목소리저자동일인이네요,1
6988,책입니다추천합니다들을만합니다넘재미남이거,1
6989,"~~~좋네요음악도목소리도,",1
6990,밖엔좋아요,1
6991,에피소드목소맄연기자,1
6992,좋아요궁금합니,1
6993,들었습니다시간,1
6994,2천년,1
6995,파이팅입니다재밌겠어여단순하,1
6996,들어볼게요~잘듣겠습니다잘듣겠습니다감사합니다잘들어볼게요이런,1
6997,멋지네요기억,1
6998,지적,1
6999,좋아요집중,1
7000,조선,1
7001,되었음합니다잘들었습니다~저,1
7002,만드네요좋네요,1
7003,듣겠습니다최고다최고좋아요~좋아요재밌을거같네요,1
7004,보기전,1
7005,^^역시,1
7006,좋았네요다르,1
7007,무섭네요아이,1
7008,ㅎㅎㅎ잘들을게요호기심,1
7009,연기한,1
7010,편해요짱~좋아요잘,1
7011,와닿는군요잘들었어요재밌어요잘들었어요잘들었습니다조음잘,1
7012,공감합니다감동적입니다좋아요,1
7013,빠져지낸,1
7014,잘들었습니다잘들었어요잘들었어요좋습니다어떤,1
7015,출구,1
7016,좋네요듣,1
7017,진쩌,1
7018,아몬드먹고싶어지네요아518짧,1
7019,컨텐츠네요꼭,1
7020,생각해봤습니다잘들어었어요제목부터,1
7021,재미지내요생각보다,1
7022,이목,1
7023,현대시대,1
7024,들었네요좋아요정제된,1
7025,구속,1
7026,호재밌,1
7027,좋네요잘들었습니다~~잘,1
7028,기대된다재미있,1
7029,싶네요vry,1
7030,느껴지네요목소리좋네요,1
7031,좋으시네요완전좋아요목소리,1
7032,색,1
7033,AB6IX,1
7034,좋으네요^^황작가님,1
7035,문학감성,1
7036,예술목소리,1
7037,기대됩니다이런,1
7038,느낍니다머리속,1
7039,딜히트,1
7040,전해,1
7041,믿고듣,1
7042,좋네요좋아요Good좋아요잘,1
7043,무서워요다시들어도,1
7044,게요,1
7045,기다렸는지~드디,1
7046,느낌입니다한강,1
7047,주목하겠습니다평소,1
7048,기대돼요좋은시,1
7049,좋아요~~잘들었습니다잘,1
7050,『소년,1
7051,만드셨네요♡♡♡듣기,1
7052,감사하여요~~^^♡드뎌,1
7053,상상이가서,1
7054,저도잠깐,1
7055,정성,1
7056,좋습니다잘들었습니다~잘,1
7057,같아요good잘들었습니다이렇,1
7058,되었습니다마음,1
7059,기대합니다~~왓섭,1
7060,조곤조곤하,1
7061,와닿네요뛰어난,1
7062,담배안핀것,1
7063,쭈뼜,1
7064,들을께요잘들었습니다^^잘들었읍니,1
7065,ㅎ잘들었습니,1
7066,들었습니다재미나게들었어요잘들었어요^^잘,1
7067,좋습니낳ㅎ괜찮아보이네요~^^괜쟌은것같네요,1
7068,기대됩니다잼,1
7069,좋절들었습니다잘들었습니,1
7070,됐어요^^잼있습니다굿좋습니다좋네요좋아요듣,1
7071,좋아요좋네요감사히,1
7072,구매했습니다사랑해요,1
7073,기대됩니다새벽,1
7074,좋겠네요꼭,1
7075,슈퍼스타,1
7076,일종,1
7077,힐링되네요^-^오디오북,1
7078,고소할까봐,1
7079,좋네요몰입감,1
7080,좋으네요너무좋아요감미롭네요,1
7081,이면,1
7082,^^잘듣고,1
7083,가질께요잘,1
7084,컨텐츠네요~^^;더운날씨,1
7085,잘들었습니나많,1
7086,기대할께요^^익숙한,1
7087,최고오디오북,1
7088,라디오형,1
7089,역전,1
7090,되네요:)열하일기,1
7091,들었습니다학교,1
7092,Good~재밌네요,1
7093,편한목소리네요좋아요편안하,1
7094,좋아요몰입되네요만점입니,1
7095,잘들려요잘들었습니다봄방학중,1
7096,같아요^^잼있네요목소리,1
7097,군산,1
7098,목소릳느,1
7099,글씨,1
7100,수십번,1
7101,좋아요~좋아요^^청하~~한,1
7102,고맙습니다돋보,1
7103,잘들었습니다재미있,1
7104,가오잡,1
7105,일반적,1
7106,싶어요Good최고입니다잘들었습니다잘들었습니다잘들었습니다,1
7107,올구매,1
7108,콘텐츠입니,1
7109,3번,1
7110,ㅋ목소리,1
7111,2마리,1
7112,새롭네요좋네요좋아요오디오북,1
7113,옆에서누군가실재인것처럼그림이그려지네요좋아하,1
7114,좋아요^^단편소설,1
7115,대구님,1
7116,잘듣겠습니다굿굿,1
7117,나혼자산다,1
7118,잘들었습니다잘들었어요잘,1
7119,좋습니다^^레전설내,1
7120,AI같은데요,1
7121,좋네요nan최민식,1
7122,~역시,1
7123,ㅎㅎ좋은내용입니다좋은내용감사합니다심플,1
7124,앤솔러지,1
7125,잘듣겠습니다굿좋,1
7126,기대되네요^^좋아요추천하는책도해주세요듣고싶네기대됩니다기대됩니다참,1
7127,유익합니다좋은데,1
7128,됩니다명배우님들,1
7129,좋아요어릴때,1
7130,나오면좋겠어요,1
7131,좋아요~~^^명작이죠크,1
7132,우울했는데잘,1
