,Unnamed: 0,nickname,rating,title,voice,author,review,created,publish,genre,length
4353,4353,YSCHOI17,100,익숙한 길의 왼쪽,서혜정,황선미,좋습니다,2019.06.21,미디어창비,소설문학,4
4354,4354,마임,100,익숙한 길의 왼쪽,서혜정,황선미,좋아요,2019.06.21,미디어창비,소설문학,3
4357,4357,일년만참자,100,익숙한 길의 왼쪽,서혜정,황선미,좋아요,2019.06.21,미디어창비,소설문학,3
4360,4360,geminipark,100,익숙한 길의 왼쪽,서혜정,황선미,좋아요,2019.06.21,미디어창비,소설문학,3
4361,4361,쌀까마,90,익숙한 길의 왼쪽,서혜정,황선미,좋습니다,2019.06.21,미디어창비,소설문학,4
4368,4368,안드롱,100,익숙한 길의 왼쪽,서혜정,황선미,잘듣겠습니다,2019.06.21,미디어창비,소설문학,6
4369,4369,타우너터보,100,익숙한 길의 왼쪽,서혜정,황선미,잘듣겠습니다,2019.06.21,미디어창비,소설문학,6
4370,4370,민주뉴스,100,익숙한 길의 왼쪽,서혜정,황선미,좋아요,2019.06.21,미디어창비,소설문학,3
4372,4372,퓨러티19,100,익숙한 길의 왼쪽,서혜정,황선미,좋네요. 감사해요,2019.06.21,미디어창비,소설문학,9
4375,4375,찰리찰리,100,더블 side A,남도형,박민규,잘들었습니다ㅎㅎ,2019.06.26,창비,소설문학,8
4381,4381,loogie88,100,더블 side A,남도형,박민규,잘듣겠습니다,2019.06.24,창비,소설문학,6
4382,4382,민주진보시민,100,더블 side A,남도형,박민규,굿,2019.06.23,창비,소설문학,1
4384,4384,성산동웨인루니,100,더블 side A,남도형,박민규,잘듣겟습다,2019.06.23,창비,소설문학,5
4385,4385,올포원,100,더블 side A,남도형,박민규,좋아요,2019.06.23,창비,소설문학,3
4387,4387,매실청,60,더블 side A,남도형,박민규,잘듣겠습니다,2019.06.23,창비,소설문학,6
4389,4389,히힛잉,80,더블 side A,남도형,박민규,잘듣겠습니다,2019.06.23,창비,소설문학,6
4390,4390,dhriebf,70,더블 side A,남도형,박민규,잘들을게요,2019.06.23,창비,소설문학,5
4394,4394,푸딩코딩맨,100,더블 side A,남도형,박민규,좋아요,2019.06.23,창비,소설문학,3
4395,4395,eran,100,더블 side A,남도형,박민규,좋아요,2019.06.23,창비,소설문학,3
4396,4396,구라912,90,더블 side A,남도형,박민규,좋아요,2019.06.23,창비,소설문학,3
4397,4397,help119,80,더블 side A,남도형,박민규,좋아요,2019.06.23,창비,소설문학,3
4399,4399,하루살이7777,100,더블 side A,남도형,박민규,목소리가 좋아요,2019.06.23,창비,소설문학,8
4400,4400,맛살좋아,100,더블 side A,남도형,박민규,잘들을께요,2019.06.23,창비,소설문학,5
4401,4401,비내림,80,더블 side A,남도형,박민규,잘듣겠습니다,2019.06.23,창비,소설문학,6
4402,4402,대룡리말바위,60,더블 side A,남도형,박민규,잘 듣겠습니다.,2019.06.23,창비,소설문학,8
4405,4405,진이혁,100,더블 side A,남도형,박민규,잘듣겠습니다,2019.06.23,창비,소설문학,6
4406,4406,꿈을볶는카페커피베이,100,더블 side A,남도형,박민규,잘들을게요,2019.06.22,창비,소설문학,5
4407,4407,네이처파운드,100,더블 side A,남도형,박민규,잘들을게요,2019.06.22,창비,소설문학,5
4409,4409,꼭메모필수,100,더블 side A,남도형,박민규,잘 들을께요,2019.06.22,창비,소설문학,6
4412,4412,폭발한다,100,더블 side A,남도형,박민규,잘 듣겠습니다,2019.06.22,창비,소설문학,7
4413,4413,근묵자욱,100,더블 side A,남도형,박민규,좋아요,2019.06.22,창비,소설문학,3
4415,4415,그린랜턴,100,더블 side A,남도형,박민규,잘 듣겠습니다,2019.06.22,창비,소설문학,7
4418,4418,좌파옵션,90,더블 side A,남도형,박민규,좋아요,2019.06.22,창비,소설문학,3
4419,4419,욱이후배,100,더블 side A,남도형,박민규,좋아요,2019.06.22,창비,소설문학,3
4420,4420,ceo7302,100,더블 side A,남도형,박민규,좋아요,2019.06.22,창비,소설문학,3
4422,4422,오아이다1346,70,더블 side A,남도형,박민규,좋습니다.,2019.06.22,창비,소설문학,5
4424,4424,lesmise,100,더블 side A,남도형,박민규,잘 듣겠습니다~,2019.06.22,창비,소설문학,8
4425,4425,도리모,100,더블 side A,남도형,박민규,좋아요,2019.06.22,창비,소설문학,3
4428,4428,두두리,90,더블 side A,남도형,박민규,좋아요,2019.06.22,창비,소설문학,3
4431,4431,페레즈개데기,100,더블 side A,남도형,박민규,좋아요,2019.06.22,창비,소설문학,3
4432,4432,좀편히듣자,100,더블 side A,남도형,박민규,잘 들었습니다,2019.06.22,창비,소설문학,7
4438,4438,대전북현대모터스,100,더블 side A,남도형,박민규,좋습니다 ㅎ,2019.06.22,창비,소설문학,6
4448,4448,ByLatte,80,더블 side A,남도형,박민규,굿,2019.06.22,창비,소설문학,1
4450,4450,추카추카,90,더블 side A,남도형,박민규,잘들을게요,2019.06.22,창비,소설문학,5
4459,4459,수지공시합격,100,더블 side A,남도형,박민규,좋은 내용 좋아요,2019.06.22,창비,소설문학,9
4462,4462,추웅시인,100,더블 side A,남도형,박민규,감사합니다,2019.06.22,창비,소설문학,5
4465,4465,이휘소박사,100,더블 side A,남도형,박민규,감사합니다,2019.06.22,창비,소설문학,5
4470,4470,gremo,100,더블 side A,남도형,박민규,잘 듣을게요,2019.06.22,창비,소설문학,6
4471,4471,TaKu,100,더블 side A,남도형,박민규,잘듣고 갑니다~,2019.06.22,창비,소설문학,8
4475,4475,mnywn,60,더블 side A,남도형,박민규,잘 들었습니다,2019.06.22,창비,소설문학,7
4482,4482,스밀라의눈,90,더블 side A,남도형,박민규,잘 들었습니다,2019.06.22,창비,소설문학,7
4483,4483,리버티스트,90,더블 side A,남도형,박민규,좋습니다,2019.06.21,창비,소설문학,4
4485,4485,peaceap,90,더블 side A,남도형,박민규,잘들을께요,2019.06.21,창비,소설문학,5
4487,4487,응답을기다리며,100,더블 side A,남도형,박민규,좋아요~~~,2019.06.21,창비,소설문학,6
4491,4491,송강호,100,더블 side A,남도형,박민규,좋아요,2019.06.21,창비,소설문학,3
4492,4492,쭈리아빠,90,더블 side A,남도형,박민규,좋아요,2019.06.21,창비,소설문학,3
4495,4495,iy56,100,더블 side A,남도형,박민규,잘듣겠습니다,2019.06.21,창비,소설문학,6
4497,4497,훈00,100,더블 side A,남도형,박민규,잘들었습니다,2019.06.21,창비,소설문학,6
4499,4499,ddorg321,80,더블 side A,남도형,박민규,잘들었읍니다.,2019.06.21,창비,소설문학,7
4501,4501,던힐발란스,100,더블 side A,남도형,박민규,밤에듣기 좋아요,2019.06.21,창비,소설문학,8
4504,4504,denty77,100,더블 side A,남도형,박민규,좋아요 굿,2019.06.21,창비,소설문학,5
4506,4506,링엇,100,더블 side A,남도형,박민규,굿......굿,2019.06.21,창비,소설문학,8
4508,4508,밤탄소년단,100,더블 side A,남도형,박민규,좋아요.,2019.06.21,창비,소설문학,4
4510,4510,아아메아아메,100,더블 side A,남도형,박민규,잘 듣겠습니다,2019.06.21,창비,소설문학,7
4513,4513,itself,100,더블 side A,남도형,박민규,좋아요,2019.06.21,창비,소설문학,3
4515,4515,아봉쓰,90,더블 side A,남도형,박민규,좋아요,2019.06.21,창비,소설문학,3
4516,4516,마임,100,더블 side A,남도형,박민규,잘들었습니다,2019.06.21,창비,소설문학,6
4517,4517,니스테르,100,더블 side A,남도형,박민규,굿,2019.06.21,창비,소설문학,1
4520,4520,자미로콰이1,100,더블 side A,남도형,박민규,좋습니다~,2019.06.21,창비,소설문학,5
4521,4521,밤샘0815,80,더블 side A,남도형,박민규,잘 들었어요 ~,2019.06.21,창비,소설문학,8
4522,4522,geminipark,100,더블 side A,남도형,박민규,좋아요,2019.06.21,창비,소설문학,3
4523,4523,쌀까마,90,더블 side A,남도형,박민규,좋습니다,2019.06.21,창비,소설문학,4
4527,4527,initialj,100,더블 side A,남도형,박민규,좋아요^^,2019.06.21,창비,소설문학,5
4529,4529,안드롱,100,더블 side A,남도형,박민규,잘듣겠습니다,2019.06.21,창비,소설문학,6
4531,4531,민주뉴스,100,더블 side A,남도형,박민규,좋아요,2019.06.21,창비,소설문학,3
4532,4532,James30,100,더블 side A,남도형,박민규,잘 들었어요,2019.06.21,창비,소설문학,6
4536,4536,찰리찰리,100,인간에 대한 예의,박고운,공지영,잘들었습니다!,2019.06.26,창비,소설문학,7
4541,4541,Jaeyie,100,인간에 대한 예의,박고운,공지영,잘듣겠습니다,2019.06.25,창비,소설문학,6
4543,4543,eran,90,인간에 대한 예의,박고운,공지영,잘듣겠습니다,2019.06.24,창비,소설문학,6
4544,4544,loogie88,100,인간에 대한 예의,박고운,공지영,잘듣겠습니다,2019.06.24,창비,소설문학,6
4545,4545,헬렌마마,90,인간에 대한 예의,박고운,공지영,잘들어보겠습니닷,2019.06.24,창비,소설문학,8
4546,4546,포트리스마니아,90,인간에 대한 예의,박고운,공지영,잘듣겠습니다,2019.06.24,창비,소설문학,6
4548,4548,민주진보시민,100,인간에 대한 예의,박고운,공지영,굿,2019.06.23,창비,소설문학,1
4555,4555,dhriebf,60,인간에 대한 예의,박고운,공지영,잘들을게요,2019.06.23,창비,소설문학,5
4562,4562,hamsik,100,인간에 대한 예의,박고운,공지영,재밌게 듣겠습니다,2019.06.23,창비,소설문학,9
4581,4581,도리모,90,인간에 대한 예의,박고운,공지영,좋은글 감사합니다,2019.06.22,창비,소설문학,9
4584,4584,두두리,90,인간에 대한 예의,박고운,공지영,좋아요,2019.06.22,창비,소설문학,3
4587,4587,좀편히듣자,100,인간에 대한 예의,박고운,공지영,고맙습니다,2019.06.22,창비,소설문학,5
4593,4593,킴하늘,70,인간에 대한 예의,박고운,공지영,잘 들을게요,2019.06.22,창비,소설문학,6
4603,4603,pb4000,100,인간에 대한 예의,박고운,공지영,잘 들으께요,2019.06.22,창비,소설문학,6
4604,4604,ByLatte,70,인간에 대한 예의,박고운,공지영,굿,2019.06.22,창비,소설문학,1
4606,4606,추카추카,90,인간에 대한 예의,박고운,공지영,잘들을게요,2019.06.22,창비,소설문학,5
4609,4609,jrcap1,100,인간에 대한 예의,박고운,공지영,좋아요,2019.06.22,창비,소설문학,3
4612,4612,ontw,100,인간에 대한 예의,박고운,공지영,너무 좋아요~~~,2019.06.22,창비,소설문학,9
4618,4618,고고페니,90,인간에 대한 예의,박고운,공지영,역시 좋습니다,2019.06.22,창비,소설문학,7
4634,4634,큐트보이,90,인간에 대한 예의,박고운,공지영,좋아요~,2019.06.22,창비,소설문학,4
4636,4636,에너지고양이,90,인간에 대한 예의,박고운,공지영,너무 좋아요,2019.06.22,창비,소설문학,6
4640,4640,먼데이거,100,인간에 대한 예의,박고운,공지영,잘듣겠습니다,2019.06.22,창비,소설문학,6
4644,4644,응답을기다리며,90,인간에 대한 예의,박고운,공지영,좋아요!!,2019.06.21,창비,소설문학,5
4646,4646,쁘레따뽀h,60,인간에 대한 예의,박고운,공지영,잘들었어요,2019.06.21,창비,소설문학,5
4647,4647,송강호,100,인간에 대한 예의,박고운,공지영,좋습니다,2019.06.21,창비,소설문학,4
4648,4648,쭈리아빠,100,인간에 대한 예의,박고운,공지영,좋아요,2019.06.21,창비,소설문학,3
4651,4651,iy56,100,인간에 대한 예의,박고운,공지영,잘 듣겠습니다,2019.06.21,창비,소설문학,7
4652,4652,완벽완전팟방,60,인간에 대한 예의,박고운,공지영,잘 들었습니다,2019.06.21,창비,소설문학,7
4654,4654,ddorg321,80,인간에 대한 예의,박고운,공지영,잘들었읍니다.,2019.06.21,창비,소설문학,7
4655,4655,mlim,100,인간에 대한 예의,박고운,공지영,좋아요,2019.06.21,창비,소설문학,3
4658,4658,denty77,100,인간에 대한 예의,박고운,공지영,좋습니다,2019.06.21,창비,소설문학,4
4660,4660,itself,100,인간에 대한 예의,박고운,공지영,좋아요,2019.06.21,창비,소설문학,3
4661,4661,YSCHOI17,100,인간에 대한 예의,박고운,공지영,좋습니다,2019.06.21,창비,소설문학,4
4662,4662,아봉쓰,80,인간에 대한 예의,박고운,공지영,좋아요,2019.06.21,창비,소설문학,3
4665,4665,일년만참자,100,인간에 대한 예의,박고운,공지영,좋아요,2019.06.21,창비,소설문학,3
4669,4669,수원헌이,100,인간에 대한 예의,박고운,공지영,좋아요,2019.06.21,창비,소설문학,3
4671,4671,geminipark,50,인간에 대한 예의,박고운,공지영,좋아요,2019.06.21,창비,소설문학,3
4672,4672,쌀까마,90,인간에 대한 예의,박고운,공지영,좋습니다,2019.06.21,창비,소설문학,4
4674,4674,또또ㅎ,100,인간에 대한 예의,박고운,공지영,좋습니다!,2019.06.21,창비,소설문학,5
4675,4675,initialj,100,인간에 대한 예의,박고운,공지영,좋아요^^,2019.06.21,창비,소설문학,5
4677,4677,안드롱,100,인간에 대한 예의,박고운,공지영,잘듣겠습니다,2019.06.21,창비,소설문학,6
4678,4678,민주뉴스,100,인간에 대한 예의,박고운,공지영,좋아요,2019.06.21,창비,소설문학,3
4679,4679,James30,100,인간에 대한 예의,박고운,공지영,잘 들었어요,2019.06.21,창비,소설문학,6
4680,4680,페레즈개데기,100,인간에 대한 예의,박고운,공지영,굿,2019.06.21,창비,소설문학,1
4686,4686,teunteunee,100,파씨의 입문,김민정,황정은,감사합니다!,2019.06.27,창비,소설문학,6
4687,4687,찰리찰리,100,파씨의 입문,김민정,황정은,잘듣겠습니다!,2019.06.26,창비,소설문학,7
4697,4697,loogie88,100,파씨의 입문,김민정,황정은,잘듣겠습니다,2019.06.24,창비,소설문학,6
4698,4698,포트리스마니아,100,파씨의 입문,김민정,황정은,잘듣겠슴니다,2019.06.24,창비,소설문학,6
4700,4700,karenne,100,파씨의 입문,김민정,황정은,재밌게잘들었어요,2019.06.23,창비,소설문학,8
4701,4701,추웅시인,90,파씨의 입문,김민정,황정은,감사합니다,2019.06.23,창비,소설문학,5
4702,4702,wd40,100,파씨의 입문,김민정,황정은,굿굿,2019.06.23,창비,소설문학,2
4705,4705,히힛잉,80,파씨의 입문,김민정,황정은,잘듣겠습니다,2019.06.23,창비,소설문학,6
4707,4707,dhriebf,50,파씨의 입문,김민정,황정은,잘들을게요,2019.06.23,창비,소설문학,5
4711,4711,lesmise,90,파씨의 입문,김민정,황정은,잘듣겠습니다,2019.06.23,창비,소설문학,6
4712,4712,help119,80,파씨의 입문,김민정,황정은,잘듣겠습니다,2019.06.23,창비,소설문학,6
4713,4713,말포이,100,파씨의 입문,김민정,황정은,잘 듣겟습니다,2019.06.23,창비,소설문학,7
4714,4714,hamsik,100,파씨의 입문,김민정,황정은,재밌게 듣겠습니다,2019.06.23,창비,소설문학,9
4715,4715,맛살좋아,100,파씨의 입문,김민정,황정은,잘들을께요,2019.06.23,창비,소설문학,5
4716,4716,대룡리말바위,60,파씨의 입문,김민정,황정은,잘 들을게요.,2019.06.23,창비,소설문학,7
4718,4718,네이처파운드,100,파씨의 입문,김민정,황정은,잘들을게요,2019.06.22,창비,소설문학,5
4725,4725,근묵자욱,100,파씨의 입문,김민정,황정은,좋아요,2019.06.22,창비,소설문학,3
4727,4727,좌파옵션,90,파씨의 입문,김민정,황정은,참 잘했어요,2019.06.22,창비,소설문학,6
4728,4728,욱이후배,100,파씨의 입문,김민정,황정은,듣기 너무 좋아요,2019.06.22,창비,소설문학,9
4735,4735,두두리,90,파씨의 입문,김민정,황정은,좋아요,2019.06.22,창비,소설문학,3
4737,4737,암행어사777,100,파씨의 입문,김민정,황정은,잘들었습니다,2019.06.22,창비,소설문학,6
4738,4738,아마아는사람,80,파씨의 입문,김민정,황정은,"잘들었습니
ㅏ",2019.06.22,창비,소설문학,8
4739,4739,좀편히듣자,100,파씨의 입문,김민정,황정은,잘 들었습니다,2019.06.22,창비,소설문학,7
4740,4740,오링맨,90,파씨의 입문,김민정,황정은,잘들을께요,2019.06.22,창비,소설문학,5
4744,4744,바모수원,60,파씨의 입문,김민정,황정은,좋습니다,2019.06.22,창비,소설문학,4
4746,4746,대전북현대모터스,90,파씨의 입문,김민정,황정은,재밌어요 ㅎ,2019.06.22,창비,소설문학,6
4752,4752,jrcap1,100,파씨의 입문,김민정,황정은,굿,2019.06.22,창비,소설문학,1
4753,4753,ByLatte,80,파씨의 입문,김민정,황정은,굿,2019.06.22,창비,소설문학,1
4755,4755,추카추카,80,파씨의 입문,김민정,황정은,잘들을게요,2019.06.22,창비,소설문학,5
4757,4757,해픈남자,100,파씨의 입문,김민정,황정은,잘 들을게요,2019.06.22,창비,소설문학,6
4758,4758,ontw,100,파씨의 입문,김민정,황정은,잘듣겠습니다!,2019.06.22,창비,소설문학,7
4762,4762,타잔처럼,80,파씨의 입문,김민정,황정은,잘 들을께요,2019.06.22,창비,소설문학,6
4763,4763,수지공시합격,100,파씨의 입문,김민정,황정은,잘 듣겠습니다,2019.06.22,창비,소설문학,7
