호흡,2
간,2
써야,2
리딩,2
아무래도,2
루,2
약간,2
설명,2
아닙니다,2
멋,2
오만,2
주변,2
시대,2
지하철,2
분위기,2
클럽,2
~!!!,2
통해,2
언제,2
출간,2
넣,2
>,2
매체,2
가능,2
금방,2
등장,2
진,2
갑자기,2
일상,2
출시,2
으며,2
괜찮,2
무시,2
?,2
아직,2
맨,2
다양,2
청취,2
당신,2
참여,2
둘,2
결혼,2
옛날,2
거슬리,2
기계,2
가볍,2
그러나,2
유익,2
력,2
로서,2
민음사,2
는데요,2
당연히,2
어린,2
돌아보,2
구절,2
새기,2
ㅡㅡ,2
삽입,2
??,2
콜린스,2
그게,2
니다,2
도전,2
인가요,2
.?,2
드디어,2
질,2
한마디,2
그런데,2
들려,2
다운,2
다면,2
어느,2
사실,2
꿈,2
할까,2
선물,2
가격,2
활동,2
아름다운,2
이솜,2
참석,2
귀기울여,2
첨,2
어야,2
??,2
자마자,2
한지민,2
굿,2
실패,2
“,2
퀄리티,2
끊,2
발견,2
정말로,2
~♡,2
줬,2
여운,2
리지,2
느껴질,2
불,2
텍스트,2
번역자,2
봐야겠어요,2
만큼,2
몰랐,2
라던가,2
극찬,2
커버,2
답니다,2
소비,2
어라,2
자국,2
뒤,2
부,2
문학,2
유럽,2
놀,2
특강,2
기획,2
강사,2
이걸,2
어떤,2
조아,2
빠져드,2
윤동기,2
깨닫,2
능,2
깜짝,2
그림자,2
ㆍ,2
헐,2
부정,2
문,2
어머니,2
변신,2
채워,2
전문,2
굳이,2
부탁드립니다,2
언제나,2
마새,2
쏙,2
뻔,2
아름답,2
딴,2
기존,2
영향,2
아쉬움,2
환불,2
정보,2
전쟁,2
한지,2
넷,2
전체,2
되게,2
즐거움,2
타,2
지우,2
사업,2
더빙,2
고마운,2
매끄럽,2
담긴,2
다큐,2
불쌍,2
ㅜㅠ,2
시도,2
라자,2
확실히,2
나와요,2
파트,2
했었,2
세계사,2
어울립니다,2
잠,2
기간,2
가까이,2
다가옵니다,2
효과음,2
밝,2
각,2
살짝,2
가이드,2
먹먹,2
색다르,2
페스트,2
선택,2
계,2
200,2
버전,2
낯설,2
연상,2
실력,2
세계,2
영구,2
컸,2
위한,2
곧,2
달콤,2
부인,2
걷,2
존재,2
무게,2
챙,2
으나,2
노르웨이,2
20,2
한테,2
^^;;,2
분명,2
감사히,2
쏘,2
오랜만,2
차이,2
!!!!!!!!!!!!!!!!!!!!!!!!!,2
려고요,2
거든요,2
더군요,2
가득,2
점점,2
TV,2
듯이,2
인트,2
다가오,2
대로,2
방,2
살아나,2
들릴,2
일본,2
박정민,2
들어와요,2
누워서,2
먼가,2
정주,2
괄하,2
월든,2
연속,2
~!!,2
구간,2
즐거웠,2
브,2
기쁨,2
작업,2
보단,2
머리,2
트랙,2
긴장감,2
추가,2
신기,2
주말,2
애,2
흥미진진,2
곱,2
됨,2
기쁩니다,2
과감히,2
스스로,2
이동,2
내일,2
건지,2
<,2
하지만,2
찾아보,2
법,2
/,2
유투,2
경음,2
끊김,2
틈틈이,2
지요,2
여지,2
났,2
전권,2
떨어지,2
수고,2
역할,2
숲,2
애기,2
후,2
살펴보,2
끊겨,2
인턴,2
이드,2
녹,2
또한,2
굉장히,2
키우,2
왕비,2
한번,2
즐길,2
미리,2
얼마,2
아야,2
28,2
끝난,2
시력,2
_,1
성공,1
번역본,1
깃털,1
뵙,1
ㅌㅋㅋㅋㅋㅋㅋ,1
내것,1
지시,1
요매,1
딕션,1
자장가,1
ㅠㅠㅠ처음으로,1
만료,1
태어나,1
시선,1
여사,1
이전,1
반부,1
어느새,1
사연,1
왕복,1
새벽,1
답,1
힘듭니다,1
고등학교,1
후치,1
온,1
24,1
고파,1
키워서,1
복거리,1
모야,1
ㅠㅠ가격이비싸서고민했는데,1
칼,1
하도,1
앓,1
존경,1
썰,1
탄탄,1
직적,1
역,1
약해,1
담담히,1
.!,1
오랫만,1
~~~,1
서정,1
달력,1
작사가,1
배속,1
영혼,1
ㅜㅜ티르,1
처리,1
그물,1
애쓰,1
주인공,1
희안,1
확실,1
나서,1
1500,1
럽,1
^^.,1
실수,1
젤리,1
해결,1
나름,1
드러내,1
신나,1
김영선,1
단점,1
테,1
유튜브,1
느,1
청소년,1
신선,1
나긋나긋,1
빼,1
기다렸,1
행했,1
오랜,1
동네,1
만드,1
조곤조곤,1
?,1
영역,1
익숙,1
승훈,1
박정,1
셀러,1
쓴,1
소유,1
어어어어,1
숙젠데,1
은지,1
고려,1
기뻤,1
얼마나,1
소중히,1
집착,1
롬바드,1
개체,1
한동안,1
의지,1
여도,1
섬세,1
아이스크림,1
도중,1
디테,1
음미,1
틈틈히,1
ㅠㅜㅜ너무감사합니다ㅠㅠㅠㅠ가격하나도안아깝습니다,1
[,1
중단,1
꼬부랑,1
ㅜ지치고,1
씬,1
슬픔,1
업그레이드,1
과언,1
유목민,1
조용히,1
입시생,1
씁쓸,1
굳,1
가을,1
정확히,1
인칭,1
무리,1
부디,1
ㅠ많은데,1
옵니다,1
하바드,1
올라가,1
여전히,1
재택,1
????,1
마스터,1
진보,1
스러울,1
선정,1
아예,1
5,1
저승,1
인쇄술,1
푸,1
남산,1
몰르,1
심지어,1
인문,1
생애,1
비록,1
행위,1
옆,1
일까,1
령기,1
채워져,1
설원,1
겸,1
삭제,1
왕,1
펼,1
으려고,1
거금,1
센스,1
평생,1
몰락,1
매일,1
순서,1
새끼,1
멍한,1
도시,1
덕,1
아픔,1
깔리,1
우왕,1
막히,1
지냈,1
인터넷,1
재벌,1
잤,1
행태,1
감안,1
구분,1
비슷,1
!!!,1
어제,1
비하,1
외국,1
소개,1
ㅠㅠㅠㅠㅜㅠ잘,1
직업,1
당면,1
위,1
사자,1
이건,1
근사,1
설정,1
판,1
침대,1
반전,1
어마어마,1
흘렸,1
곳,1
셰익스피어,1
설레,1
배운,1
집중력,1
도서,1
],1
사운드,1
????,1
배역,1
』,1
부럽,1
읽히,1
인간미,1
봐야지,1
넘나,1
김두희,1
로텍,1
내리,1
이어지,1
결과,1
욥,1
ㅓ어어ㅓ언니,1
왈칵,1
뒤적거리,1
접해,1
거른다,1
되새기,1
부끄러웠,1
오래전,1
.........................,1
전말,1
즉,1
회차,1
걱정,1
♡♡♡,1
단,1
팍,1
훌쩍,1
관보,1
니가,1
지표,1
통통,1
최은영,1
으셨어요,1
심도,1
향한,1
대여료,1
서비스,1
개성,1
말투,1
버립니다,1
Luck,1
튀어나오,1
윤수,1
본다는,1
체험,1
메세지,1
어땠,1
휴대폰,1
건들,1
잘까,1
??????,1
써니,1
스카웃,1
조던,1
여서,1
아닌지,1
걸쳐,1
스,1
세습,1
뛰어넘,1
케이토,1
멋지,1
짱,1
숨소리,1
맛볼,1
안타깝,1
요소,1
ㅜㅜ목소리,1
최소한,1
클라,1
멋져서,1
는가,1
모시,1
정신,1
뚝뚝,1
탁월,1
ㅠㅠ쟈,1
쯔,1
으로써,1
아파요,1
편지,1
농장,1
바라,1
쫙,1
김승호,1
으라,1
패배,1
노인,1
방콕,1
청각,1
저렇,1
째,1
확,1
따라,1
웹,1
십니다요,1
주옥같,1
ㅜㅜ재생이,1
서재,1
상태,1
켕,1
름끼치네요ㅠㅠ그렇다,1
명심,1
후반,1
무드,1
바랬,1
뒷장,1
승우,1
흘리,1
그런가,1
해봐야,1
저녁,1
달라요,1
오디,1
당연,1
가까운,1
신용우,1
대출,1
주기,1
직역,1
육아,1
